Word, Document Name, Frequency, tf_idf
glared, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
he, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 4, 0.7632893693423125
blazing, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
big, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.0
small, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 2.1699250014423126
gave, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 2, 3.851998837112446
trembled, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
other, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.0
rumpuscat, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
that's, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 1.4594316186372973
every, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 2, 2.9188632372745946
police, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 2, 5.005000681058367
heathen, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 2, 6.0
sky, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
british, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
in, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 5, 1.0538354810841029
is, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 4, 0.9876589618820679
it, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 0.38332863955150565
join, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
shall, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 2.5025003405291835
held, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
foes, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
biters, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
when, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 7, 2.537990555692957
dog, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 5, 6.768184773073502
scottish, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
happened, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 2, 6.0
knows, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.0
joined, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
out, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 3, 2.853271198557161
order, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
glare, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
more, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 1.3536369546147005
fighters, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
suddenly, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.0
their, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 3, 1.6576230690863367
sheep, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.0
wherever, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
until, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 3, 6.509775004326938
again, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 1.7369655941662063
likely, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
may, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 1.0
leap, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.0
everyone, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
snuffery, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
yorkshire, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
flat, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 1.7369655941662063
looked, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 2, 5.005000681058367
were, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 4, 4.217791136089505
most, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 2, 3.4739311883324127
about, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 1.1154772174199363
his, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 7, 1.749847771058433
goes, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 2.5025003405291835
like, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 4, 3.1858664236594723
arms, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
took, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 2.5025003405291835
warning, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
stalk, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
fiercer, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
all, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 6, 2.4397515567758634
yawning, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
cousins, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
although, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 2, 6.0
that, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 2, 0.6651506781737418
from, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 4, 2.2731350382981037
feet, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
door, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 1.7369655941662063
don't, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 2.5025003405291835
pugs, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 3, 7.507501021587551
basement, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 2.1699250014423126
should, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 2.5025003405291835
hairier, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
nearly, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.0
beat, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 2, 6.0
bonnets, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
grumble, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
who, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 1.5849625007211563
huffery, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
snappers, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
no, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 3, 1.9888950381672883
retreat, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
why, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.0
nothing, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 1.2630344058337937
stopped, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
slipped, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
can, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 0.765534746362977
returned, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
fighting, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
will, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 0.765534746362977
of, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 9, 1.4105295331870773
and, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 30, 2.3675117167266437
scattered, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
fireballs, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
on, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 2, 0.7522969717704978
jack, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.0
yawn, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
or, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 3, 0.9977260172606128
poms, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 3, 7.507501021587551
saw, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 2.5025003405291835
park, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 3, 7.507501021587551
say, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 0.7104933828050151
please, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 2.5025003405291835
hear, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 3, 5.777998255668669
window, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 2.1699250014423126
neighbours, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
proud, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 2.5025003405291835
traffic, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
