Word, Document Name, Frequency, tf_idf
bright, growltigers-last-stand, 2, 3.1699250014423126
show, growltigers-last-stand, 1, 3.9068905956085187
aught, growltigers-last-stand, 1, 3.9068905956085187
moon, growltigers-last-stand, 1, 1.7369655941662063
mate, growltigers-last-stand, 1, 3.9068905956085187
fireworks, growltigers-last-stand, 1, 3.9068905956085187
gravesend, growltigers-last-stand, 1, 3.9068905956085187
pursued, growltigers-last-stand, 1, 3.0
hen, growltigers-last-stand, 1, 3.9068905956085187
cottagers, growltigers-last-stand, 1, 3.9068905956085187
griddlebone, growltigers-last-stand, 3, 6.509775004326938
house, growltigers-last-stand, 1, 1.925999418556223
aboard, growltigers-last-stand, 1, 3.0
beard, growltigers-last-stand, 1, 3.9068905956085187
lurks, growltigers-last-stand, 1, 3.9068905956085187
chinks, growltigers-last-stand, 1, 3.9068905956085187
play, growltigers-last-stand, 1, 2.1699250014423126
when, growltigers-last-stand, 2, 0.7251401587694163
large, growltigers-last-stand, 1, 3.0
since, growltigers-last-stand, 1, 3.9068905956085187
yard, growltigers-last-stand, 1, 3.0
creeping, growltigers-last-stand, 1, 3.9068905956085187
shuddered, growltigers-last-stand, 1, 3.9068905956085187
rage, growltigers-last-stand, 1, 3.9068905956085187
i'm, growltigers-last-stand, 1, 2.1699250014423126
admit, growltigers-last-stand, 1, 3.9068905956085187
ear, growltigers-last-stand, 3, 7.507501021587551
cats, growltigers-last-stand, 2, 1.2429767534925402
pampered, growltigers-last-stand, 1, 3.9068905956085187
grips, growltigers-last-stand, 1, 3.9068905956085187
calculate, growltigers-last-stand, 1, 3.9068905956085187
wet, growltigers-last-stand, 1, 3.9068905956085187
shining, growltigers-last-stand, 1, 2.5025003405291835
hampton, growltigers-last-stand, 1, 3.9068905956085187
weak, growltigers-last-stand, 1, 3.0
disappeared, growltigers-last-stand, 2, 6.0
most, growltigers-last-stand, 1, 1.7369655941662063
enemy, growltigers-last-stand, 1, 3.9068905956085187
him, growltigers-last-stand, 1, 0.5525410230287789
knees, growltigers-last-stand, 1, 3.9068905956085187
his, growltigers-last-stand, 19, 4.749586807158604
world, growltigers-last-stand, 1, 3.9068905956085187
fame, growltigers-last-stand, 1, 3.9068905956085187
forepeak, growltigers-last-stand, 1, 3.9068905956085187
day, growltigers-last-stand, 1, 1.7369655941662063
persian, growltigers-last-stand, 1, 3.9068905956085187
from, growltigers-last-stand, 5, 2.8414187978726297
summer, growltigers-last-stand, 1, 3.9068905956085187
dancing, growltigers-last-stand, 1, 3.9068905956085187
tell, growltigers-last-stand, 1, 1.3536369546147005
who, growltigers-last-stand, 2, 3.1699250014423126
why, growltigers-last-stand, 1, 3.0
aims, growltigers-last-stand, 1, 3.9068905956085187
bucko, growltigers-last-stand, 1, 3.9068905956085187
sampans, growltigers-last-stand, 3, 7.507501021587551
cat, growltigers-last-stand, 3, 0.965784284662087
joy, growltigers-last-stand, 1, 3.9068905956085187
please, growltigers-last-stand, 1, 2.5025003405291835
molesey, growltigers-last-stand, 1, 3.9068905956085187
ease, growltigers-last-stand, 1, 3.9068905956085187
shone, growltigers-last-stand, 1, 3.9068905956085187
forks, growltigers-last-stand, 1, 3.9068905956085187
flew, growltigers-last-stand, 1, 3.9068905956085187
armed, growltigers-last-stand, 1, 3.9068905956085187
