Word, Document Name, Frequency, tf_idf
control, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
again, skimbleshanks-the-railway-cat, 1, 1.7369655941662063
counterpane, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
may, skimbleshanks-the-railway-cat, 1, 1.0
third, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
have, skimbleshanks-the-railway-cat, 2, 1.325930025444859
you'll, skimbleshanks-the-railway-cat, 1, 2.1699250014423126
who's, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
off, skimbleshanks-the-railway-cat, 1, 2.5025003405291835
express, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
winking, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
wait, skimbleshanks-the-railway-cat, 1, 2.5025003405291835
dark, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
weak, skimbleshanks-the-railway-cat, 1, 3.0
walking, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
politely, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
glass, skimbleshanks-the-railway-cat, 1, 3.0
were, skimbleshanks-the-railway-cat, 2, 2.1088955680447525
whisper, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
gives, skimbleshanks-the-railway-cat, 2, 5.005000681058367
found, skimbleshanks-the-railway-cat, 1, 1.925999418556223
funny, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
him, skimbleshanks-the-railway-cat, 4, 2.2101640921151158
about, skimbleshanks-the-railway-cat, 2, 2.2309544348398727
his, skimbleshanks-the-railway-cat, 2, 0.49995650601669517
hunt, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
travellers, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
appear, skimbleshanks-the-railway-cat, 1, 3.0
goes, skimbleshanks-the-railway-cat, 2, 5.005000681058367
it's, skimbleshanks-the-railway-cat, 3, 5.210896782498619
like, skimbleshanks-the-railway-cat, 1, 0.7964666059148681
less, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
regular, skimbleshanks-the-railway-cat, 1, 2.5025003405291835
sort, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
all, skimbleshanks-the-railway-cat, 7, 2.8463768162385072
high, skimbleshanks-the-railway-cat, 1, 3.0
ready, skimbleshanks-the-railway-cat, 2, 6.0
rear, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
that, skimbleshanks-the-railway-cat, 8, 2.6606027126949674
establishes, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
